number,song name,artist,year,genre,lyrics,view record
46,side to side,ariana grande feat nicki minaj,2016,Pop/R&B,ivebeenhereallnightarianaivebeenherealldaynickiminajandboygotmewalkinsidetosideletthemhoesknowimtalkintoyaseeyoustandingovertherewithyourbodyfeelinglikeiwannarockwithyourbodyandwedontgottathinkboutnothinboutnothinimcominatyacauseiknowyougotabadreputationdoesntmattercauseyougivemetemptationandwedontgottathinkboutnothinboutnothinthesefriendskeeptalkinwaytoomuchsayishouldgiveyouupcanthearthemnocauseiivebeenhereallnightivebeenherealldayandboygotmewalkinsidetosideivebeenhereallnightivebeenherealldayandboygotmewalkinsidetosidesidetosidebeentrynahideitbabywhatsitgonnahurtiftheydontknowmakineverybodythinkthatwesolojustaslongasyouknowyougotmeyougotmeandboyigotyacausetonightimmakingdealswiththedevilandiknowitsgonnagetmeintroublejustaslongasyouknowyougotmethesefriendskeeptalkinwaytoomuchsayishouldgiveyouupcanthearthemnocauseivebeenhereallnightivebeenherealldayandboygotmewalkinsidetosidesidetosideivebeenhereallnightbeenhereallnightbabyivebeenherealldaybeenherealldaybabyandboygotmewalkinsidetosidesidetosidethisthenewstylewiththefreshtypeofflowwristicicleridedickbicyclecometrueyogetyouthistypeofblowifyouwannamenageigotatricycleallthesebitchesflowsismyminimebodysmokingsotheycallmeyoungnickichimneyrappersintheyfeelingscausetheyfeelinmeuhiigivezerofucksandigotzerochillinmekissingmecoppedtheblueboxthatsaytiffanycurrywiththeshotjusttellemtocallmestephaniegunpopandimakemygumpopimthequeenofrapyoungarianarunpopthesefriendskeeptalkinwaytoomuchsayishouldgivehimupcanthearthemnocauseiivebeenhereallnightivebeenherealldayandboygotmewalkinsidetosidesidetosideivebeenhereallnightbeenhereallnightbabyivebeenherealldaybeenherealldaybabyboygotmewalkinsidetosidesidetosidethisthenewstylewiththefreshtypeofflowwristicicleridedickbicyclecometrueyogetyouthistypeofblowifyouwannamenageigotatricycl,"2,169,111,680"
47,7 rings,ariana grande ,2019,Pop/R&B,breakfastattiffanysandbottlesofbubblesgirlswithtattooswholikegettingintroublelashesanddiamondsatmmachinesbuymyselfallofmyfavoritethingsyeahbeenthroughsomebadshitishouldbeasadbitchwhowouldhavethoughtitdturnmetoasavageratherbetiedupwithcallsandnotstringswritemyowncheckslikeiwritewhatisingyeahyeahmywriststopwatchinmyneckisflossymakebigdepositsmyglossispoppinyoulikemyhairgeethanksjustboughtitiseeitilikeitiwantitigotityeahiwantitigotitiwantitigotitiwantitigotitiwantitigotityoulikemyhairgeethanksjustboughtitiseeitilikeitiwantitigotityepwearinaringbutaintgonbenomrsboughtmatchingdiamondsforsixofmybitchesidratherspoilallmyfriendswithmyrichesthinkretailtherapymynewaddictionwhoeversaidmoneycantsolveyourproblemsmustnothavehadenoughmoneytosolveemtheysaywhichoneisaynahiwantallofemhappinessisthesamepriceasredbottomsmysmileisbeaminyeahmyskinisgleaminisgleaminthewayitshineiknowyouveseenityouveseenitiboughtacribjustforjustfortheclosetclosetbothhisandhersiwantitigotityeahiwantitigotitiwantitigotitiwantitigotitiwantitigotitbabyyoulikemyhairgeethanksjustboughtitohyeahiseeitilikeitiwantitigotityepyeahmyreceiptsbelookinlikephonenumbersifitaintmoneythenwrongnumberblackcardismybusinesscardthewayitbesettinthetoneformeidontmeantobragbutibelikeputitinthebagyeahwhenyouseethemrackstheystackeduplikemyassyeahshootgofromthestoretotheboothmakeitallbackinoneloopgimmethelootnevermindigotthejuicenothinbutnetwhenweshootlookatmynecklookatmyjetaintgotenoughmoneytopaymerespectaintnobudgetwhenimonthesetifilikeitthenthatswhatigetyeahiwantitigotitiwantitigotitohyeahyeahiwantitigotitiwantitigotitohyeahyeahyoulikemyhairgeethanksjustboughtitiseeitilikeitiwantitigotitiseeyep,"1,334,107,583"
48,into you,ariana grande ,2016,Pop/R&B,imsointoyouicanbarelybreatheandalliwannadoistofallindeepbutcloseaintcloseenoughtilwecrossthelineheyyeahsonameagametoplayandillrollthediceheyohbabylookwhatyoustartedthetemperaturesrisinginhereisthisgonnahappenbeenwaitingandwaitingforyoutomakeamoveoohoohbeforeimakeamoveoohoohsobabycomelightmeupandmaybeillletyouonitalittlebitdangerousbutbabythatshowiwantitalittlelessconversationandalittlemoretouchmybodycauseimsointoyouintoyouintoyougoteveryonewatchinussobabyletskeepitsecretalittlebitscandalousbutbabydontletthemseeitalittlelessconversationandalittlemoretouchmybodycauseimsointoyouintoyouintoyouoohyeahthiscouldtakesometimeheyimadetoomanymistakesbettergetthisrightrightbabyohbabylookwhatyoustartedthetemperaturesrisinginhereisthisgonnahappenbeenwaitingandwaitingforyoutomakeamoveoohoohbeforeimakeamoveoohoohsobabycomelightmeupandmaybeillletyouonitalittlebitdangerousbutbabythatshowiwantitalittlelessconversationandalittlemoretouchmybodycauseimsointoyouintoyouintoyougoteveryonewatchinussobabyletskeepitsecretalittlebitscandalousbutbabydontletthemseeitalittlelessconversationandalittlemoretouchmybodycauseimsointoyouintoyouintoyoucauseimsointoyoutellmewhatyoucamehereforcauseicanticantwaitnomoreimontheedgewithnocontrolandineedineedyoutoknowyoutoknowohyeahsobabycomelightmeuplightmeupandmaybeillletyouonitalittlebitdangerousdangerousbutbabythatshowiwantithowiwantitalittlelessconversationandalittlemoretouchmybodycauseimsointoyouintoyouintoyougoteveryonewatchinuswatchinussobabyletskeepitsecretalittlebitscandalousscandalousbutbabydontletthemseeitalittlelessconversationandalittlemoretouchmybodycauseimsointoyouintoyouintoyousocomelightmeupsocomelightmeupmybabylittledangerousalittledangerousmybabyalittlelessconversationandalittlemoretouchmybodycauseimsointoyouintoyouintoy,"1,021,752,019"
49,thank u next,ariana grande ,2018,Pop/R&B,thoughtidendupwithseanbuthewasntamatchwrotesomesongsaboutrickynowilistenandlaughevenalmostgotmarriedandforpeteimsothankfulwishicouldsaythankyoutomalcolmcausehewasanangelonetaughtmeloveonetaughtmepatienceandonetaughtmepainnowimsoamazingsayivelovedandivelostbutthatsnotwhatiseesolookwhatigotlookatwhatyoutaughtmeandforthatisaythankyounextnextthankyounextnextthankyounextimsogratefulformyexthankyounextnextthankyounextnextthankyounextnextimsospendmoretimewithmyfriendsiaintworriedboutnothinplusimetsomeoneelsewerehavinbetterdiscussionsiknowtheysayimoveontoofastbutthisonegonlastcausehernameisariandimsogoodwiththatsogoodwiththatshetaughtmeloveloveshetaughtmepatiencepatienceshehandlespainpainthatamazingyeahshesamazingivelovedandivelostyeahyeahbutthatsnotwhatiseeyeahyeahcauselookwhativefoundyeahyeahaintnoneedforsearchingandforthatisaythankyounextthankyounextthankyounextthankyounextthankyounextthankyouimsogratefulformyexthankyounextthankyounextthankyounextsaidthankyounextthankyounextnextimsogratefulformyexthankyounextthankyounextthankyounextimsoonedayillwalkdowntheaisleholdinghandswithmymamaillbethankingmydadcauseshegrewfromthedramaonlywannadoitoncerealbadgonmakethatlastgodforbidsomethinghappensleastthissongisasmashsongisasmashivegotsomuchlovelovegotsomuchpatiencepatienceivelearnedfromthepainpainiturnedoutamazingturnedoutamazingivelovedandivelostyeahyeahbutthatsnotwhatiseeyeahyeahcauselookwhativefoundyeahyeahaintnoneedforsearchingandforthatillsaythankyounextthankyounextthankyounextthankyounextthankyounextimsogratefulformyexthankyounextthankyounextthankyounextsaidthankyounextthankyounextnextimsogratefulformyexthankyounextthankyounextthankyounextyeahyeethankyounextthankyounextthankyounextyeahye,"784,948,463"
50,dangerous woman,ariana grande ,2016,Pop/R&B,ohyeahdontneedpermissionmademydecisiontotestmylimitscauseitsmybusinessgodasmywitnessstartwhatifinisheddontneednoholduptakingcontrolofthiskindofmomentimlockedandloadedcompletelyfocusedmymindisopenallthatyougotskintoskinohmygoddontyoustopboysomethinboutyoumakesmefeellikeadangerouswomansomethinboutsomethinboutsomethinboutyoumakesmewannadothingsthatishouldntsomethinboutsomethinboutsomethinboutnothintoproveandimbulletproofandknowwhatimdoingthewayweremovinlikeintroducingustoanewthingiwannasavorsaveitforlaterthetasteofflavorcauseimatakercauseimagiveritsonlynatureilivefordangerallthatyougotskintoskinohmygoddontyoustopboyohyeahsomethinboutyoumakesmefeellikeadangerouswomansomethinboutsomethinboutsomethinboutyoumakesmewannadothingsthatishouldntsomethinboutsomethinboutsomethinboutyouallgirlswannabelikethatbadgirlsunderneathlikethatyouknowhowimfeelinginsidesomethinboutsomethinboutallgirlswannabelikethatbadgirlsunderneathlikethatyouknowhowimfeelinginsidesomethinboutsomethinboutsomethinboutyoumakesmefeellikeadangerouswomansomethinboutsomethinboutsomethinboutyoumakesmewannadothingsthatishouldntsomethinboutsomethinboutsomethinboutyouallgirlswannabelikethatbadgirlsunderneathlikethatyouknowhowimfeelinginsideyouknowhowimfeelinginsidebabysomethinboutsomethinboutyouallgirlswannabelikethatbadgirlsunderneathlikethatyouknowhowimfeelinginsidesomethinboutsomethinboutsomethinboutsomethinboutsomethinboutyouyeahtheressomethinboutyouboyyeahtheressomethinboutyouboyyeahtheressomethinboutyouboysomethinboutsomethinboutsomethinbouty,"706,462,145"
51,position,ariana grande ,2020,Pop/R&B,heavensentyoutomeimjusthopinidontrepeathistoryboyimtrynameetyourmamaonasundaythenmakealottaloveonamondayahahneverneednononooneelsebabecauseillbeswitchinthepositionsforyoucookininthekitchenandiminthebedroomimintheolympicswayimjumpinthroughhoopsknowmyloveinfinitenothiniwouldntdothatiwontdoswitchinforyperfectperfectyouretoogoodtobetrueyouretoogoodtobetruebutigettiredofrunninfuckitnowimrunninwithyouwityousaidboyimtrynameetyourmamaonasundaythenmakealottaloveonamondayahahneverneednononooneelsebab_causeillbeswitchinthepositionsforyouforyouahcookininth_kitchenandiminthebedroomimintheolympicswayimjumpinthroughhoopsknowmyloveinfinitenothiniwouldntdothatiwontdoswitchinforyoucookininthekitchenandiminthebedroombedroomimintheolympicswayimjumpinthroughhoopsknowmyloveinfinitenothiniwouldntdothatiwontdoswitchinforyouthissomeshitthatiusuallydontdoyeahbutforyouikindakindawanttocauseyouredownformeandimdowntooandimdowntooyeahimdowntooswitchingthepositionsforyouthissomeshitthatiyeahusuallydontdodontdobutforyouikindakindawanttocauseyouredownformeandimdowntooswitchinthepositionsforyoucookininthekitchenandiminthebedroomimintheolympicswayimjumpinthroughhoopstoyoutoyouknowmyloveinfinitenothiniwouldntdodothatiwontdoswitchinforyoucookininthekitchenandiminthebedroomimintheolympicswayimjumpinthroughhoopsknowmyloveinfinitenothiniwouldntdothatiwontdoswitchinforyouyeahahyeahahahyeah,"541,089,957"
52,god is woman,ariana grande ,2018,Pop/R&B,youyouloveithowimoveyouyouloveithowitouchyoumyonewhenallissaidanddoneyoullbelievegodisawomanandiifeelitaftermidnightafeelinthatyoucantfightmyoneitlingerswhenweredoneyoullbelievegodisawomanidontwannawastenotimeyeahyouaintgotaonetrackmindyeahhaveitanywayyoulikeyeahandicantellthatyouknowiknowhowiwantitaintnobodyelsecanrelateboyilikethatyouaintafraidbabylaymedownandletsprayimtellinyouthewayilikeithowiwantitandicanbeallthethingsyoutoldmenottobeyeahwhenyoutrytocomeformeikeeponflourishingyeahandheseetheuniversewhenimthecompanyitsallinmeyouyouloveithowimoveyouyouloveithowitouchyoumyonewhenallissaidanddoneyoullbelievegodisawomanandiifeelitaftermidnightafeelinthatyoucantfightmyoneitlingerswhenweredoneyoullbelievegodisawomanilltellyouallthethingsyoushouldknowsobabytakemyhandsaveyoursoulwecanmakeitlasttakeitslowhmmandicantellthatyouknowiknowhowiwantityeahbutyouredifferentfromtherestandboyifyouconfessyoumightgetblessedseeifyoudeservewhatcomesnextimtellinyouthewayilikeithowiwantitandicanbeallthethingsyoutoldmenottobeyeahwhenyoutrytocomeformeikeeponflourishingyeahandheseetheuniversewhenimthecompanyitsallinmeyouyouloveithowimoveyouyouloveithowitouchyoumyonewhenallissaidanddoneyoullbelievegodisawomanandiifeelitaftermidnightafeelinthatyoucantfightmyoneitlingerswhenweredoneyoullbelievegodisawomanyeahyeahyeahyeahgodisawomanyeahmyoneonewhenallissaidanddoneyoullbelievegodisawomanyoullbelievegodgodisawomanohyeahgodisawomanyeahoneitlingerswhenweredoneyoullbelievegodisawoman,"392,973,256"
53,one last time,ariana grande ,2015,Pop/R&B,iwasaliarigaveintothefireiknowishouldvefoughtitatleastimbeinghonestfeellikeafailurecauseiknowthatifailedyouishouldvedoneyoubettercauseyoudontwantaliarandiknowandiknowandiknowshegivesyoueverythingbutboyicouldntgiveittoyouandiknowandiknowandiknowthatyougoteverythingbutigotnothingherewithoutyousoonelasttimeineedtobetheonewhotakesyouhomeonemoretimeipromiseafterthatillletyougobabyidontcareifyougotherinyourheartallireallycareisyouwakeupinmyarmsonelasttimeineedtobetheonewhotakesyouhomeidontdeserveitiknowidontdeserveitbutstaywithmeaminuteiswearillmakeitworthitcantyouforgivemeatleastjusttemporarilyiknowthatthisismyfaultishouldvebeenmorecarefulandiknowandiknowandiknowshegivesyoueverythingbutboyicouldntgiveittoyouandiknowandiknowandiknowthatyougoteverythingbutigotnothingherewithoutyoubabysoonelasttimeineedtobetheonewhotakesyouhomeonemoretimeipromiseafterthatillletyougobabyidontcareifyougotherinyourheartallireallycareisyouwakeupinmyarmsonelasttimeineedtobetheonewhotakesyouhomeiknowishouldvefoughtitatleastimbeinghonestyeahbutstaywithmeaminuteiswearillmakeitworthitbabecauseidontwannabewithoutyasoonelasttimeineedtobetheonewhotakesyouhomebabeonemoretimeipromiseafterthatillletyougobabyidontcareifyougotherinyourheartbabeallireallycareisyouwakeupinmyarmsonelasttimeineedtobetheonewhotakesyouhomeyeahonelasttimeineedtobetheonewhotakesyouhom,"363,535,925"
54,mean it,lany lauv,2017,Pop/Alternative,smalltalknoconversationthatlookmakesmeimpatienticanttellwhatyourethinkingpleasetellmewhatyourethinkinglastnightweweremorethanfinejusttellmeifyouchangedyourmindifyouchangedyourmindcauseimallimallinimcallingnoanswerwouldyoutextmewhenyoufeellikewhenitfeelsrighttoyoubutimallimallinimfallingfasterifyourelookingatmewithaheartofdoubtdontkissmerightnowdonttellmethatyouneedmedontshowupatmyhouseallcaughtupinyourfeelingsdontrunmeroundandrounddontbuildmeupjusttoletmedownjusttoletmedowndowndownheydontmesswithmyheaddonttellmeyourefallingwithyourfeetstillontheledgeimalloutofbreathbabydontrunmeroundandrounddontkissmenodontkissmerightnowonyourlipsjustleaveitifyoudontmeanitohyeahyouknowyouvegotmeinthepalmofyourhandbutilovethosehandsohhyeahbutyouonlyletmeholdyouwhenhecantyeahidontunderstandcauseimallimallinimcallingnoanswerwouldyoutextmewhenyoufeellikewhenitfeelsrighttoyoubutimallimallinimfallingfasterifyourelookingatmewithaheartofdoubtdontkissmerightnowdonttellmethatyouneedmedontshowupatmyhouseallcaughtupinyourfeelingsdontrunmeroundandrounddontbuildmeupjusttoletmedownjusttoletmedowndowndownheydontmesswithmyheaddonttellmeyourefallingwithyourfeetstillontheledgeimalloutofbreathbabydontrunmeroundandrounddontkissmenodontkissmerightnowonyourlipsjustleaveitifyoudontmeanithurryhomeletsneverleavethehousebutyoudontmeanitletsstayinbedwhileallourfriendsgooutbutyoudontmeanitwhyyouletthosewordscomeoutofyourmouthifyoudontmeanityouvebeenstaringatmewithaheartofdoubtdontkissmerightnowdonttellmethatyouneedmedontshowupatmyhouseallcaughtupinyourfeelingsdontrunmeroundandrounddontbuildmeupjusttoletmedownjusttoletmedowndowndownheydontmesswithmyheaddonttellmeyourefallingwithyourfeetstillontheledgeimalloutofbreathbabydontrunmeroundandrounddontkissmenodontkissmerightnowonyourlipsjustleaveitifyoudontmeanit,"86,467,742"
55,super far,lany,2018,Pop/Alternative,upallnightonmymindgotmethinkingwannastaycanyougivemeareasonidontthinksoidontthinksoiminlovewithsomeonebutimnotsureshecanlovesomeonebackthewaytheyloveheridontthinksoidontthinksodontbemeanifyouwannagoyoucanleaveandleavemyheartalonewakinguptonothingwhenyouresuperfarfromhomeandiwatchyoufallasleepatnightandlaythereonmyowngotmebeggingforaffectionallyoudoisrollyoureyesbrokendownivehadenoughifthisisloveidontwantitgiveittimecmonbabeitsbeentenmonthsyoushouldknowdoyouknowknowwhatyouwantidontthinksoidontthinksomakeitworknowithurtsbutillgotheredothesamecanyoushowmethatyoucaregodihopesobutidontthinksodontbemeanifyourehereforgoodimgonnaneedalittlemorefromyouwakinguptonothingwhenyouresuperfarfromhomeandiwatchyoufallasleepatnightandlaythereonmyowngotmebeggingforaffectionallyoudoisrollyoureyesbrokendownivehadenoughifthisisloveidontwantitallmyfriendskeepsayingthatimwaytoogoodtoyoubutmyheartissoinvestedidontwannafacethetruthimnothappyandyouknowitandyoustilldonteventrybrokendownivehadenoughifthisisloveidontwantitwakinguptonothingwhenyouresuperfarfromhomeandiwatchyoufallasleepatnightandlaythereonmyowngotmebeggingforaffectionallyoudoisrollyoureyesbrokendownivehadenoughifthisisloveidontwantitallmyfriendskeepsayingthatimwaytoogoodtoyoubutmyheartissoinvestedidontwannafacethetruthimnothappyandyouknowitandyoustilldonteventrybrokendownivehadenoughifthisisloveidontwantit,"82,600,543"
56,malibu nights,lany,2019,Pop/Alternative,theresnoreasontheresnorhymeifoundmyselfblindsidedbyafeelingthativeneverknownimdealingwithitonmyownphoneisquietwallsarebareidrinkmyselftosleepwhocaresnooneevenhastoknowimdealingwithitonmyownigotwaytoomuchtimetobethishurtsomebodyhelpitsgettingworsewhatdoyoudowithabrokenheartoncethelightfadeseverythingisdarkwaytoomuchwhiskeyinmybloodifeelmybodygivingupcaniholdonforanothernightwhatdoidowithallthistimeyeahheavythoughtswhenitgetslateputmeinafragilestateiwishiwasntgoinghomedealingwithitonmyownimprayingbutitsnotenoughimdoneidontbelieveinlovelearninghowtoletitgodealingwithitonmyownigotwaytoomuchtimetobethishurtsomebodyhelpitsgettingworsewhatdoyoudowithabrokenheartoncethelightfadeseverythingisdarkwaytoomuchwhiskeyinmybloodifeelmybodygivingupcaniholdonforanothernightwhatdoidowithallthistimeyeahidrivecirclesunderstreetlightsnothingseemstoclearmymindicantforgetgetthisoutmyheadsoidrivechasingmalibunightsnothingseemstohealmymindicantforgetigotwaytoomuchtimetobethishurtsomebodyhelpitsgettingworsewhatdoyoudowithabrokenheartoncethelightfadeseverythingisdarkwaytoomuchwhiskeyinmybloodifeelmybodygivingupcaniholdonforanothernightwhatdoidowithallthistimeyeahidrivecirclesunderstreetlightsnothingseemstoclearmymindicantforgetgetthisoutmyheadsoidrivechasingmalibunightsnothingseemstohealmymindicantforgetgetthisoutmyheadsoidrivechasingmalibunightsheyheynanaohyeah,"78,828,497"
57,thick and thin,lany,2017,Pop/Alternative,latenightyoureyesfelltothefloorimtryingtomakesensebutyourelosingyourpatiencehandstalkwontstopwegotowarintheheatofthemomentyouthinkthatwerebrokenicouldseemywholelifewithyoubabynowyougotmethinkingthatimcrazycauseyoureoutthedoorjustonemistakeyousayyourenotinlovenomorebutwasitreallyloveifyoucanleavemeforsomethingsoinnocentisthistheendthoughtyoudbetherethroughthickandthincantsleepcanteatmymindsamesswhatareyouthinkingyouwerehappylastweekendallthegoodtimeshowdyouforgetiwasyourbestfriendyeahrememberwhenyousaidyoucouldseeyourwholelifewithmebabynowyougotmethinkingthatimcrazycauseyoureoutthedoorjustonemistakeyousayyourenotinlovenomorebutwasitreallyloveifyoucanleavemeforsomethingsoinnocentisthistheendthoughtyoudbetherethroughthickandthinthoughtyoudbetherethroughthickandthinthoughtyoudbetherethroughthickandthinthoughtyoudbetherethroughthickandthinsaidyoudbethereformethrougheverythingsaidthatyoudhavemybackwithanythingsaidyoudbethereformethrougheverythingsaidthatyoudhavemybackwithanythingnowyoureoutthedoorjustonemistakeyousayyourenotinlovenomorebutwasitreallyloveifyoucanleavemeforsomethingsoinnocentisthistheendthoughtyoudbetherethroughthickandthinoutthedoorjustonemistakeyousayyourenotinlovenomorebutwasitreallyloveifyoucanleavemeforsomethingsoinnocentisthistheendthoughtyoudbetherethroughthickandthinsaidyoudbethereformethrougheverythingsaidthatyoudhavemybackwithanythingsaidyoudbethereformethrougheverythingsaidthatyoudhavemybackwithanyth,"32,668,917"
58,good girls,lany,2018,Pop/Alternative,dancingonthelineofadangerousloveyoucouldbreakmeovernightbuttheresnoonelikeusinsatiablyinsaneequallyexchangeddancinginthelightofacanyonsunracingeverywavegoingnorthonthe1thepromiseswemakeistillhaventchangedbabycomebackiknowmywayaroundyourheartdontstartthinkingthingshavekindachangedtheyredifferentfromwhattheyareyouknowbetterthatnothingisbetterthanwhatwebuilttogetherathomeyoucanfindmebackincaliforniaandsleepingwithallthelightsonwontyoucomeandturnthemoutcomeandturnthemoutcomeandturnthemoutcomeandturnthemoutmakingmorethanloveonthewestsideoftownyoucoulddrawalinefromthetoptothegroundimselflessdrunkonyouwhatmorecouldidothrowitallawaycauseyoudowhatyouwantyoutookalittletimeletemtalktoyoutoomuchgoodgirlsdontexistbutiexpectedmorethanthisbabycomebackiknowmywayaroundyourheartdontstartthinkingthingshavekindachangedtheyredifferentfromwhattheyareyouknowbetterthatnothingisbetterthanwhatwebuilttogetherathomeyoucanfindmebackincaliforniaandsleepingwithallthelightsonwontyoucomeandturnthemoutcomeandturnthemoutcomeandturnthemoutcomeandturnthemoutoohoohoohoohoohoohoohoohoohoohoohoohbabycomebackiknowmywayaroundyourheartdontstartthinkingthingshavekindachangedtheyredifferentfromwhattheyareyouknowbetterthatnothingisbetterthanwhatwebuilttogetherathomeyoucanfindmebackincaliforniaandsleepingwithallthelightsonwontyoucomeandturnthemoutoohoohoohcomeandturnthemoutoohoohoohcomeandturnthemoutoohoohoohcomeandturnthemoutoohoohooh,"35,132,192"
59,i dont wanna love you anymore,lany,2018,Pop/Alternative,iusedtolovethesesheetsdarkhairagainstthewhiteimissedwatchingyougetdressedinourhazybedroomlightittookacoupleweekslastnightifinallycriedirememberedusinlondonyourchocolatecoveredeyessickofstaringupattheceilinghowdyouchangeyourmindjustlikethattheonlywaytogetpastthisfeelingistotellmyselfyourenotcomingbackidontwannaloveyouanymoreidontwannaloveyouanymorefromthestartineverthoughtidsaythisbeforebutidontwannaloveyouanymoreyougotthatletterframedisitstilluponthatshelfitstheoneileftonourbedwhenyouwereoutoftownsickofstaringupattheceilinghowdyouchangeyourmindjustlikethattheonlywaytogetpastthisfeelingistotellmyselfyourenotcomingbackidontwannaloveyouanymoreidontwannaloveyouanymorefromthestartineverthoughtidsaythisbeforebutidontwannaloveyouanymoreidontwannaloveyouanymoreidontwannaloveyouanymoreicantforgetthewayitfeltwhenyouwalkedoutthedoorsoidontwannaloveyouanymoresometimesijustwannatalkforaminutebuticantbringmyselftocallbecauseiknowthatyourheartsnotreallyinitandwhateverwehadisgonesometimesijustwannatalkforaminutebuticantbringmyselftocallbecauseiknowthatyourheartsnotreallyinitandwhateverwehadisgoneidontwannaloveyouanymoreidontwannaloveyouanymorefromthestartineverthoughtidsaythisbeforebutidontwannaloveyouanymoreidontwannaloveyouanymoretalkforaminuteidontwannaloveyouanymoreicantforgetthewayitfeltwhenyouwalkedoutthedoorsoidontwannaloveyouanymor,"24,586,082"
60,thru these tears,lany,2018,Pop/Alternative,thishurtslikehellbutikeeptellingmyselfitsgonnagetbetterbutitstakingforeveritrytogooutbuteverytimeileavethehousesomethingremindsmeofwhatsnowbehindmeeverydayiletgojustalittlebitmoreintheendimgonnabealrightbutitmighttakeahundredsleeplessnightstomakethememoriesofyoudisappearbutrightnowicantseenothingthroughthesetearscontrolmythoughtsconvincingmyselfitsyourlossireallymeanitandimstartingtobelieveitcauseeverydayiletgojustalittlebitmoreintheendimgonnabealrightbutitmighttakeahundredsleeplessnightstomakethememoriesofyoudisappearbutrightnowicantseenothingthroughthesetearsoutofsightbutyourenotoutofmymindsoitmighttakesomebodyelseatnighttomakeitfeellikeyouwereneverherebutrightnowicantseenothingthroughthesetearsyousaiditwasoverbutwhenwegotcloseryoucriedonmyshouldergoodbyeintheendimgonnabealrightbutitmighttakeahundredsleeplessnightstomakethememoriesofyoudisappearbutrightnowicantseenothingthroughthesetearsoutofsightbutyourenotoutofmymindsoitmighttakesomebodyelseatnighttomakeitfeellikeyouwereneverherebutrightnowicantseenothingthroughthesetearsdrivinghomeonanemptyhighwayithoughtaboutyouandihitthebrakeswhatwehadandwhowewerewassoclearbutrightnowicantseenothingthroughthesetear,"21,817,039"
61,ilysb,lany,2014,Pop/Alternative,aintneverfeltthiswaycantgetenoughsostaywithmeitsnotlikewegotbigplansletsdrivearoundtownholdinghandsandyouneedtoknowyouretheonlyonealrightalrightandyouneedtoknowthatyoukeepmeupallnightallnightohmyhearthurtssogoodiloveyoubabesobadsobadohohmyhearthurtssogoodiloveyoubabesobadsobadmadcoolinallmyclothesmadwarmwhenyougetclosetomeslowdancethesesummernightsourdiscoballsmykitchenlightandyouneedtoknowthatnobodycouldtakeyourplaceyourplaceandyouneedtoknowthatimhellaobsessedwithyourfaceyourfaceohmyhearthurtssogoodiloveyoubabesobadsobadohohmyhearthurtssogoodiloveyoubabesobadsobadohohmyhearthurtssogoodiloveyoubabesobadsobadohandyouneedtoknowyouretheonlyonealrightalrightandyouneedtoknowthatyoukeepmeupallnightallnightohmyhearthurtssogoodiloveyoubabesobadsobadohohmyhearthurtssogoodiloveyoubabesobadsobadohsobadohohmyhearthurtohmyhearthurtohmyhearthurtsobadoh,"45,121,913"
62,you,lany,2015,Pop/Alternative,likewaterinthedesertimpossibletofindyoufoundmewheniwasbrokenputmebacktogethergavemelifelikeaflowerintheconcretesobeautifulandrareyougavemehopewheniwasemptywalkedmethroughthefireyouwerethereyourethesuntothemoonyouremyoceanpaintedblueyouimnothingwithoutyouwithoutyouwithoutyoulikeanangelinanightmareyouopenedupmyeyeslookinginallthewrongplacesyouretheoneineededthiswholetimeyourethesuntothemoonyouremyoceanpaintedblueyouimnothingwithoutyouwithoutyouwithoutyouyourethelightinthedarkyourethearrowthroughmyheartyouimnothingwithoutyouohohimnothingwithoutyouohohimnothingwithoutyouohohimnothingwithoutyouyouimnothingwithoutyouimnothingwithoutyouimnothingwithoutyouimnothingwithoutyouyouretheairinmylungsyouretheveinstomybloodyeahyouimnothingwithoutyouyourethesuntothemoonyouremyoceanpaintedblueyouimnothingwithoutyouwithoutyouwithoutyouyourethelightinthedarkyourethearrowthroughmyheartyouimnothingwithoutyouohohimnothingwithoutyouohohimnothingwithoutyouohohimnothingwithouty,"17,028,197"
63,good guys,lany,2019,Pop/Alternative,iwannacallyouuptellyouhowifeelbutimightscareyouawayifigettoorealsoiwonttextbackforacoupleofhourswhatireallywannadoisbringyouflowersimnotgonnaholdyourhandaskifyouwannadanceicannottakeyouhomeyouknowijustwannagiveyoueverythingshowyouimasoutherngentlemanalliwannadoisletyouinbutgoodguysgoodguysneverwinijustwannabetheoneyoucallanythingyouneedanythingatallalliwannadoisletyouinbutgoodguysgoodguysneverwinwhenyoustayoutlateandidonthearbackialwayswonderwhereyouvebeenbutidontaskyouretheoneiwantidontwannasharebutwhenyoutalkaboutsomeoneelseiactlikeidontcareimnotgonnaholdyourhandaskifyouwannadanceicannottakeyouhomeyouknowijustwannagiveyoueverythingshowyouimasoutherngentlemanalliwannadoisletyouinbutgoodguysgoodguysneverwinijustwannabetheoneyoucallanythingyouneedanythingatallalliwannadoisletyouinbutgoodguysgoodguysneverwinsoimgonnaplayitcooltiliknowyouwantmetoosoimgonnaplayitcooltiliknowyouwantmetoijustwannagiveyoueverythingshowyouimasoutherngentlemanalliwannadoisletyouinbutgoodguysgoodguysneverwinijustwannabetheoneyoucallanythingyouneedanythingatallalliwannadoisletyouinbutgoodguysgoodguysneverwinsoimgonnaplayitcooltiliknowyouwantmetoosoimgonnaplayitcooltiliknowyouwantmetoosoimgonnaplayitcooltiliknowyouwantmetoo,"10,681,138"
