number,song name,artist,year,genre,lyrics,view record
46,Side To Side,arianagrandefeatnickiminaj,2016,poprb,ivebeenhereallnightarianaivebeenherealldaynickiminajandboygotmewalkinsidetosideletthemhoesknowimtalkintoyaseeyoustandingovertherewithyourbodyfeelinglikeiwannarockwithyourbodyandwedontgottathinkboutnothinboutnothinimcominatyacauseiknowyougotabadreputationdoesntmattercauseyougivemetemptationandwedontgottathinkboutnothinboutnothinthesefriendskeeptalkinwaytoomuchsayishouldgiveyouupcanthearthemnocauseiivebeenhereallnightivebeenherealldayandboygotmewalkinsidetosideivebeenhereallnightivebeenherealldayandboygotmewalkinsidetosidesidetosidebeentrynahideitbabywhatsitgonnahurtiftheydontknowmakineverybodythinkthatwesolojustaslongasyouknowyougotmeyougotmeandboyigotyacausetonightimmakingdealswiththedevilandiknowitsgonnagetmeintroublejustaslongasyouknowyougotmethesefriendskeeptalkinwaytoomuchsayishouldgiveyouupcanthearthemnocauseivebeenhereallnightivebeenherealldayandboygotmewalkinsidetosidesidetosideivebeenhereallnightbeenhereallnightbabyivebeenherealldaybeenherealldaybabyandboygotmewalkinsidetosidesidetosidethisthenewstylewiththefreshtypeofflowwristicicleridedickbicyclecometrueyogetyouthistypeofblowifyouwannamenageigotatricycleallthesebitchesflowsismyminimebodysmokingsotheycallmeyoungnickichimneyrappersintheyfeelingscausetheyfeelinmeuhiigivezerofucksandigotzerochillinmekissingmecoppedtheblueboxthatsaytiffanycurrywiththeshotjusttellemtocallmestephaniegunpopandimakemygumpopimthequeenofrapyoungarianarunpopthesefriendskeeptalkinwaytoomuchsayishouldgivehimupcanthearthemnocauseiivebeenhereallnightivebeenherealldayandboygotmewalkinsidetosidesidetosideivebeenhereallnightbeenhereallnightbabyivebeenherealldaybeenherealldaybabyboygotmewalkinsidetosidesidetosidethisthenewstylewiththefreshtypeofflowwristicicleridedickbicyclecometrueyogetyouthistypeofblowifyouwannamenageigotatricycl,"2,169,111,680"
47,7 rings,arianagrande,2019,poprb,breakfastattiffanysandbottlesofbubblesgirlswithtattooswholikegettingintroublelashesanddiamondsatmmachinesbuymyselfallofmyfavoritethingsyeahbeenthroughsomebadshitishouldbeasadbitchwhowouldhavethoughtitdturnmetoasavageratherbetiedupwithcallsandnotstringswritemyowncheckslikeiwritewhatisingyeahyeahmywriststopwatchinmyneckisflossymakebigdepositsmyglossispoppinyoulikemyhairgeethanksjustboughtitiseeitilikeitiwantitigotityeahiwantitigotitiwantitigotitiwantitigotitiwantitigotityoulikemyhairgeethanksjustboughtitiseeitilikeitiwantitigotityepwearinaringbutaintgonbenomrsboughtmatchingdiamondsforsixofmybitchesidratherspoilallmyfriendswithmyrichesthinkretailtherapymynewaddictionwhoeversaidmoneycantsolveyourproblemsmustnothavehadenoughmoneytosolveemtheysaywhichoneisaynahiwantallofemhappinessisthesamepriceasredbottomsmysmileisbeaminyeahmyskinisgleaminisgleaminthewayitshineiknowyouveseenityouveseenitiboughtacribjustforjustfortheclosetclosetbothhisandhersiwantitigotityeahiwantitigotitiwantitigotitiwantitigotitiwantitigotitbabyyoulikemyhairgeethanksjustboughtitohyeahiseeitilikeitiwantitigotityepyeahmyreceiptsbelookinlikephonenumbersifitaintmoneythenwrongnumberblackcardismybusinesscardthewayitbesettinthetoneformeidontmeantobragbutibelikeputitinthebagyeahwhenyouseethemrackstheystackeduplikemyassyeahshootgofromthestoretotheboothmakeitallbackinoneloopgimmethelootnevermindigotthejuicenothinbutnetwhenweshootlookatmynecklookatmyjetaintgotenoughmoneytopaymerespectaintnobudgetwhenimonthesetifilikeitthenthatswhatigetyeahiwantitigotitiwantitigotitohyeahyeahiwantitigotitiwantitigotitohyeahyeahyoulikemyhairgeethanksjustboughtitiseeitilikeitiwantitigotitiseeyep,"1,334,107,583"
48,Into You,arianagrande,2016,poprb,imsointoyouicanbarelybreatheandalliwannadoistofallindeepbutcloseaintcloseenoughtilwecrossthelineheyyeahsonameagametoplayandillrollthediceheyohbabylookwhatyoustartedthetemperaturesrisinginhereisthisgonnahappenbeenwaitingandwaitingforyoutomakeamoveoohoohbeforeimakeamoveoohoohsobabycomelightmeupandmaybeillletyouonitalittlebitdangerousbutbabythatshowiwantitalittlelessconversationandalittlemoretouchmybodycauseimsointoyouintoyouintoyougoteveryonewatchinussobabyletskeepitsecretalittlebitscandalousbutbabydontletthemseeitalittlelessconversationandalittlemoretouchmybodycauseimsointoyouintoyouintoyouoohyeahthiscouldtakesometimeheyimadetoomanymistakesbettergetthisrightrightbabyohbabylookwhatyoustartedthetemperaturesrisinginhereisthisgonnahappenbeenwaitingandwaitingforyoutomakeamoveoohoohbeforeimakeamoveoohoohsobabycomelightmeupandmaybeillletyouonitalittlebitdangerousbutbabythatshowiwantitalittlelessconversationandalittlemoretouchmybodycauseimsointoyouintoyouintoyougoteveryonewatchinussobabyletskeepitsecretalittlebitscandalousbutbabydontletthemseeitalittlelessconversationandalittlemoretouchmybodycauseimsointoyouintoyouintoyoucauseimsointoyoutellmewhatyoucamehereforcauseicanticantwaitnomoreimontheedgewithnocontrolandineedineedyoutoknowyoutoknowohyeahsobabycomelightmeuplightmeupandmaybeillletyouonitalittlebitdangerousdangerousbutbabythatshowiwantithowiwantitalittlelessconversationandalittlemoretouchmybodycauseimsointoyouintoyouintoyougoteveryonewatchinuswatchinussobabyletskeepitsecretalittlebitscandalousscandalousbutbabydontletthemseeitalittlelessconversationandalittlemoretouchmybodycauseimsointoyouintoyouintoyousocomelightmeupsocomelightmeupmybabylittledangerousalittledangerousmybabyalittlelessconversationandalittlemoretouchmybodycauseimsointoyouintoyouintoy,"1,021,752,019"
49,"thank u, next",arianagrande,2018,poprb,thoughtidendupwithseanbuthewasntamatchwrotesomesongsaboutrickynowilistenandlaughevenalmostgotmarriedandforpeteimsothankfulwishicouldsaythankyoutomalcolmcausehewasanangelonetaughtmeloveonetaughtmepatienceandonetaughtmepainnowimsoamazingsayivelovedandivelostbutthatsnotwhatiseesolookwhatigotlookatwhatyoutaughtmeandforthatisaythankyounextnextthankyounextnextthankyounextimsogratefulformyexthankyounextnextthankyounextnextthankyounextnextimsospendmoretimewithmyfriendsiaintworriedboutnothinplusimetsomeoneelsewerehavinbetterdiscussionsiknowtheysayimoveontoofastbutthisonegonlastcausehernameisariandimsogoodwiththatsogoodwiththatshetaughtmeloveloveshetaughtmepatiencepatienceshehandlespainpainthatamazingyeahshesamazingivelovedandivelostyeahyeahbutthatsnotwhatiseeyeahyeahcauselookwhativefoundyeahyeahaintnoneedforsearchingandforthatisaythankyounextthankyounextthankyounextthankyounextthankyounextthankyouimsogratefulformyexthankyounextthankyounextthankyounextsaidthankyounextthankyounextnextimsogratefulformyexthankyounextthankyounextthankyounextimsoonedayillwalkdowntheaisleholdinghandswithmymamaillbethankingmydadcauseshegrewfromthedramaonlywannadoitoncerealbadgonmakethatlastgodforbidsomethinghappensleastthissongisasmashsongisasmashivegotsomuchlovelovegotsomuchpatiencepatienceivelearnedfromthepainpainiturnedoutamazingturnedoutamazingivelovedandivelostyeahyeahbutthatsnotwhatiseeyeahyeahcauselookwhativefoundyeahyeahaintnoneedforsearchingandforthatillsaythankyounextthankyounextthankyounextthankyounextthankyounextimsogratefulformyexthankyounextthankyounextthankyounextsaidthankyounextthankyounextnextimsogratefulformyexthankyounextthankyounextthankyounextyeahyeethankyounextthankyounextthankyounextyeahye,"784,948,463"
50,Dangerous woman,arianagrande,2016,poprb,ohyeahdontneedpermissionmademydecisiontotestmylimitscauseitsmybusinessgodasmywitnessstartwhatifinisheddontneednoholduptakingcontrolofthiskindofmomentimlockedandloadedcompletelyfocusedmymindisopenallthatyougotskintoskinohmygoddontyoustopboysomethinboutyoumakesmefeellikeadangerouswomansomethinboutsomethinboutsomethinboutyoumakesmewannadothingsthatishouldntsomethinboutsomethinboutsomethinboutnothintoproveandimbulletproofandknowwhatimdoingthewayweremovinlikeintroducingustoanewthingiwannasavorsaveitforlaterthetasteofflavorcauseimatakercauseimagiveritsonlynatureilivefordangerallthatyougotskintoskinohmygoddontyoustopboyohyeahsomethinboutyoumakesmefeellikeadangerouswomansomethinboutsomethinboutsomethinboutyoumakesmewannadothingsthatishouldntsomethinboutsomethinboutsomethinboutyouallgirlswannabelikethatbadgirlsunderneathlikethatyouknowhowimfeelinginsidesomethinboutsomethinboutallgirlswannabelikethatbadgirlsunderneathlikethatyouknowhowimfeelinginsidesomethinboutsomethinboutsomethinboutyoumakesmefeellikeadangerouswomansomethinboutsomethinboutsomethinboutyoumakesmewannadothingsthatishouldntsomethinboutsomethinboutsomethinboutyouallgirlswannabelikethatbadgirlsunderneathlikethatyouknowhowimfeelinginsideyouknowhowimfeelinginsidebabysomethinboutsomethinboutyouallgirlswannabelikethatbadgirlsunderneathlikethatyouknowhowimfeelinginsidesomethinboutsomethinboutsomethinboutsomethinboutsomethinboutyouyeahtheressomethinboutyouboyyeahtheressomethinboutyouboyyeahtheressomethinboutyouboysomethinboutsomethinboutsomethinbouty,"706,462,145"
51,Position,arianagrande,2020,poprb,heavensentyoutomeimjusthopinidontrepeathistoryboyimtrynameetyourmamaonasundaythenmakealottaloveonamondayahahneverneednononooneelsebabecauseillbeswitchinthepositionsforyoucookininthekitchenandiminthebedroomimintheolympicswayimjumpinthroughhoopsknowmyloveinfinitenothiniwouldntdothatiwontdoswitchinforyperfectperfectyouretoogoodtobetrueyouretoogoodtobetruebutigettiredofrunninfuckitnowimrunninwithyouwityousaidboyimtrynameetyourmamaonasundaythenmakealottaloveonamondayahahneverneednononooneelsebab_causeillbeswitchinthepositionsforyouforyouahcookininth_kitchenandiminthebedroomimintheolympicswayimjumpinthroughhoopsknowmyloveinfinitenothiniwouldntdothatiwontdoswitchinforyoucookininthekitchenandiminthebedroombedroomimintheolympicswayimjumpinthroughhoopsknowmyloveinfinitenothiniwouldntdothatiwontdoswitchinforyouthissomeshitthatiusuallydontdoyeahbutforyouikindakindawanttocauseyouredownformeandimdowntooandimdowntooyeahimdowntooswitchingthepositionsforyouthissomeshitthatiyeahusuallydontdodontdobutforyouikindakindawanttocauseyouredownformeandimdowntooswitchinthepositionsforyoucookininthekitchenandiminthebedroomimintheolympicswayimjumpinthroughhoopstoyoutoyouknowmyloveinfinitenothiniwouldntdodothatiwontdoswitchinforyoucookininthekitchenandiminthebedroomimintheolympicswayimjumpinthroughhoopsknowmyloveinfinitenothiniwouldntdothatiwontdoswitchinforyouyeahahyeahahahyeah,"541,089,957"
52,God is woman,arianagrande,2018,poprb,youyouloveithowimoveyouyouloveithowitouchyoumyonewhenallissaidanddoneyoullbelievegodisawomanandiifeelitaftermidnightafeelinthatyoucantfightmyoneitlingerswhenweredoneyoullbelievegodisawomanidontwannawastenotimeyeahyouaintgotaonetrackmindyeahhaveitanywayyoulikeyeahandicantellthatyouknowiknowhowiwantitaintnobodyelsecanrelateboyilikethatyouaintafraidbabylaymedownandletsprayimtellinyouthewayilikeithowiwantitandicanbeallthethingsyoutoldmenottobeyeahwhenyoutrytocomeformeikeeponflourishingyeahandheseetheuniversewhenimthecompanyitsallinmeyouyouloveithowimoveyouyouloveithowitouchyoumyonewhenallissaidanddoneyoullbelievegodisawomanandiifeelitaftermidnightafeelinthatyoucantfightmyoneitlingerswhenweredoneyoullbelievegodisawomanilltellyouallthethingsyoushouldknowsobabytakemyhandsaveyoursoulwecanmakeitlasttakeitslowhmmandicantellthatyouknowiknowhowiwantityeahbutyouredifferentfromtherestandboyifyouconfessyoumightgetblessedseeifyoudeservewhatcomesnextimtellinyouthewayilikeithowiwantitandicanbeallthethingsyoutoldmenottobeyeahwhenyoutrytocomeformeikeeponflourishingyeahandheseetheuniversewhenimthecompanyitsallinmeyouyouloveithowimoveyouyouloveithowitouchyoumyonewhenallissaidanddoneyoullbelievegodisawomanandiifeelitaftermidnightafeelinthatyoucantfightmyoneitlingerswhenweredoneyoullbelievegodisawomanyeahyeahyeahyeahgodisawomanyeahmyoneonewhenallissaidanddoneyoullbelievegodisawomanyoullbelievegodgodisawomanohyeahgodisawomanyeahoneitlingerswhenweredoneyoullbelievegodisawoman,"392,973,256"
53,One Last Time,arianagrande,2015,poprb,iwasaliarigaveintothefireiknowishouldvefoughtitatleastimbeinghonestfeellikeafailurecauseiknowthatifailedyouishouldvedoneyoubettercauseyoudontwantaliarandiknowandiknowandiknowshegivesyoueverythingbutboyicouldntgiveittoyouandiknowandiknowandiknowthatyougoteverythingbutigotnothingherewithoutyousoonelasttimeineedtobetheonewhotakesyouhomeonemoretimeipromiseafterthatillletyougobabyidontcareifyougotherinyourheartallireallycareisyouwakeupinmyarmsonelasttimeineedtobetheonewhotakesyouhomeidontdeserveitiknowidontdeserveitbutstaywithmeaminuteiswearillmakeitworthitcantyouforgivemeatleastjusttemporarilyiknowthatthisismyfaultishouldvebeenmorecarefulandiknowandiknowandiknowshegivesyoueverythingbutboyicouldntgiveittoyouandiknowandiknowandiknowthatyougoteverythingbutigotnothingherewithoutyoubabysoonelasttimeineedtobetheonewhotakesyouhomeonemoretimeipromiseafterthatillletyougobabyidontcareifyougotherinyourheartallireallycareisyouwakeupinmyarmsonelasttimeineedtobetheonewhotakesyouhomeiknowishouldvefoughtitatleastimbeinghonestyeahbutstaywithmeaminuteiswearillmakeitworthitbabecauseidontwannabewithoutyasoonelasttimeineedtobetheonewhotakesyouhomebabeonemoretimeipromiseafterthatillletyougobabyidontcareifyougotherinyourheartbabeallireallycareisyouwakeupinmyarmsonelasttimeineedtobetheonewhotakesyouhomeyeahonelasttimeineedtobetheonewhotakesyouhom,"363,535,925"
54,Mean It,lanylauv,2017,popalternative,smalltalknoconversationthatlookmakesmeimpatienticanttellwhatyourethinkingpleasetellmewhatyourethinkinglastnightweweremorethanfinejusttellmeifyouchangedyourmindifyouchangedyourmindcauseimallimallinimcallingnoanswerwouldyoutextmewhenyoufeellikewhenitfeelsrighttoyoubutimallimallinimfallingfasterifyourelookingatmewithaheartofdoubtdontkissmerightnowdonttellmethatyouneedmedontshowupatmyhouseallcaughtupinyourfeelingsdontrunmeroundandrounddontbuildmeupjusttoletmedownjusttoletmedowndowndownheydontmesswithmyheaddonttellmeyourefallingwithyourfeetstillontheledgeimalloutofbreathbabydontrunmeroundandrounddontkissmenodontkissmerightnowonyourlipsjustleaveitifyoudontmeanitohyeahyouknowyouvegotmeinthepalmofyourhandbutilovethosehandsohhyeahbutyouonlyletmeholdyouwhenhecantyeahidontunderstandcauseimallimallinimcallingnoanswerwouldyoutextmewhenyoufeellikewhenitfeelsrighttoyoubutimallimallinimfallingfasterifyourelookingatmewithaheartofdoubtdontkissmerightnowdonttellmethatyouneedmedontshowupatmyhouseallcaughtupinyourfeelingsdontrunmeroundandrounddontbuildmeupjusttoletmedownjusttoletmedowndowndownheydontmesswithmyheaddonttellmeyourefallingwithyourfeetstillontheledgeimalloutofbreathbabydontrunmeroundandrounddontkissmenodontkissmerightnowonyourlipsjustleaveitifyoudontmeanithurryhomeletsneverleavethehousebutyoudontmeanitletsstayinbedwhileallourfriendsgooutbutyoudontmeanitwhyyouletthosewordscomeoutofyourmouthifyoudontmeanityouvebeenstaringatmewithaheartofdoubtdontkissmerightnowdonttellmethatyouneedmedontshowupatmyhouseallcaughtupinyourfeelingsdontrunmeroundandrounddontbuildmeupjusttoletmedownjusttoletmedowndowndownheydontmesswithmyheaddonttellmeyourefallingwithyourfeetstillontheledgeimalloutofbreathbabydontrunmeroundandrounddontkissmenodontkissmerightnowonyourlipsjustleaveitifyoudontmeanit,"86,467,742"
55,Super Far,lany,2018,popalternative,upallnightonmymindgotmethinkingwannastaycanyougivemeareasonidontthinksoidontthinksoiminlovewithsomeonebutimnotsureshecanlovesomeonebackthewaytheyloveheridontthinksoidontthinksodontbemeanifyouwannagoyoucanleaveandleavemyheartalonewakinguptonothingwhenyouresuperfarfromhomeandiwatchyoufallasleepatnightandlaythereonmyowngotmebeggingforaffectionallyoudoisrollyoureyesbrokendownivehadenoughifthisisloveidontwantitgiveittimecmonbabeitsbeentenmonthsyoushouldknowdoyouknowknowwhatyouwantidontthinksoidontthinksomakeitworknowithurtsbutillgotheredothesamecanyoushowmethatyoucaregodihopesobutidontthinksodontbemeanifyourehereforgoodimgonnaneedalittlemorefromyouwakinguptonothingwhenyouresuperfarfromhomeandiwatchyoufallasleepatnightandlaythereonmyowngotmebeggingforaffectionallyoudoisrollyoureyesbrokendownivehadenoughifthisisloveidontwantitallmyfriendskeepsayingthatimwaytoogoodtoyoubutmyheartissoinvestedidontwannafacethetruthimnothappyandyouknowitandyoustilldonteventrybrokendownivehadenoughifthisisloveidontwantitwakinguptonothingwhenyouresuperfarfromhomeandiwatchyoufallasleepatnightandlaythereonmyowngotmebeggingforaffectionallyoudoisrollyoureyesbrokendownivehadenoughifthisisloveidontwantitallmyfriendskeepsayingthatimwaytoogoodtoyoubutmyheartissoinvestedidontwannafacethetruthimnothappyandyouknowitandyoustilldonteventrybrokendownivehadenoughifthisisloveidontwantit,"82,600,543"
56,Malibu Nights,lany,2019,popalternative,theresnoreasontheresnorhymeifoundmyselfblindsidedbyafeelingthativeneverknownimdealingwithitonmyownphoneisquietwallsarebareidrinkmyselftosleepwhocaresnooneevenhastoknowimdealingwithitonmyownigotwaytoomuchtimetobethishurtsomebodyhelpitsgettingworsewhatdoyoudowithabrokenheartoncethelightfadeseverythingisdarkwaytoomuchwhiskeyinmybloodifeelmybodygivingupcaniholdonforanothernightwhatdoidowithallthistimeyeahheavythoughtswhenitgetslateputmeinafragilestateiwishiwasntgoinghomedealingwithitonmyownimprayingbutitsnotenoughimdoneidontbelieveinlovelearninghowtoletitgodealingwithitonmyownigotwaytoomuchtimetobethishurtsomebodyhelpitsgettingworsewhatdoyoudowithabrokenheartoncethelightfadeseverythingisdarkwaytoomuchwhiskeyinmybloodifeelmybodygivingupcaniholdonforanothernightwhatdoidowithallthistimeyeahidrivecirclesunderstreetlightsnothingseemstoclearmymindicantforgetgetthisoutmyheadsoidrivechasingmalibunightsnothingseemstohealmymindicantforgetigotwaytoomuchtimetobethishurtsomebodyhelpitsgettingworsewhatdoyoudowithabrokenheartoncethelightfadeseverythingisdarkwaytoomuchwhiskeyinmybloodifeelmybodygivingupcaniholdonforanothernightwhatdoidowithallthistimeyeahidrivecirclesunderstreetlightsnothingseemstoclearmymindicantforgetgetthisoutmyheadsoidrivechasingmalibunightsnothingseemstohealmymindicantforgetgetthisoutmyheadsoidrivechasingmalibunightsheyheynanaohyeah,"78,828,497"
57,Thick And Thin,lany,2017,popalternative,latenightyoureyesfelltothefloorimtryingtomakesensebutyourelosingyourpatiencehandstalkwontstopwegotowarintheheatofthemomentyouthinkthatwerebrokenicouldseemywholelifewithyoubabynowyougotmethinkingthatimcrazycauseyoureoutthedoorjustonemistakeyousayyourenotinlovenomorebutwasitreallyloveifyoucanleavemeforsomethingsoinnocentisthistheendthoughtyoudbetherethroughthickandthincantsleepcanteatmymindsamesswhatareyouthinkingyouwerehappylastweekendallthegoodtimeshowdyouforgetiwasyourbestfriendyeahrememberwhenyousaidyoucouldseeyourwholelifewithmebabynowyougotmethinkingthatimcrazycauseyoureoutthedoorjustonemistakeyousayyourenotinlovenomorebutwasitreallyloveifyoucanleavemeforsomethingsoinnocentisthistheendthoughtyoudbetherethroughthickandthinthoughtyoudbetherethroughthickandthinthoughtyoudbetherethroughthickandthinthoughtyoudbetherethroughthickandthinsaidyoudbethereformethrougheverythingsaidthatyoudhavemybackwithanythingsaidyoudbethereformethrougheverythingsaidthatyoudhavemybackwithanythingnowyoureoutthedoorjustonemistakeyousayyourenotinlovenomorebutwasitreallyloveifyoucanleavemeforsomethingsoinnocentisthistheendthoughtyoudbetherethroughthickandthinoutthedoorjustonemistakeyousayyourenotinlovenomorebutwasitreallyloveifyoucanleavemeforsomethingsoinnocentisthistheendthoughtyoudbetherethroughthickandthinsaidyoudbethereformethrougheverythingsaidthatyoudhavemybackwithanythingsaidyoudbethereformethrougheverythingsaidthatyoudhavemybackwithanyth,"32,668,917"
58,Good Girls,lany,2018,popalternative,dancingonthelineofadangerousloveyoucouldbreakmeovernightbuttheresnoonelikeusinsatiablyinsaneequallyexchangeddancinginthelightofacanyonsunracingeverywavegoingnorthonthe1thepromiseswemakeistillhaventchangedbabycomebackiknowmywayaroundyourheartdontstartthinkingthingshavekindachangedtheyredifferentfromwhattheyareyouknowbetterthatnothingisbetterthanwhatwebuilttogetherathomeyoucanfindmebackincaliforniaandsleepingwithallthelightsonwontyoucomeandturnthemoutcomeandturnthemoutcomeandturnthemoutcomeandturnthemoutmakingmorethanloveonthewestsideoftownyoucoulddrawalinefromthetoptothegroundimselflessdrunkonyouwhatmorecouldidothrowitallawaycauseyoudowhatyouwantyoutookalittletimeletemtalktoyoutoomuchgoodgirlsdontexistbutiexpectedmorethanthisbabycomebackiknowmywayaroundyourheartdontstartthinkingthingshavekindachangedtheyredifferentfromwhattheyareyouknowbetterthatnothingisbetterthanwhatwebuilttogetherathomeyoucanfindmebackincaliforniaandsleepingwithallthelightsonwontyoucomeandturnthemoutcomeandturnthemoutcomeandturnthemoutcomeandturnthemoutoohoohoohoohoohoohoohoohoohoohoohoohbabycomebackiknowmywayaroundyourheartdontstartthinkingthingshavekindachangedtheyredifferentfromwhattheyareyouknowbetterthatnothingisbetterthanwhatwebuilttogetherathomeyoucanfindmebackincaliforniaandsleepingwithallthelightsonwontyoucomeandturnthemoutoohoohoohcomeandturnthemoutoohoohoohcomeandturnthemoutoohoohoohcomeandturnthemoutoohoohooh,"35,132,192"
59,I Don't Wanna Love You Anymore,lany,2018,popalternative,iusedtolovethesesheetsdarkhairagainstthewhiteimissedwatchingyougetdressedinourhazybedroomlightittookacoupleweekslastnightifinallycriedirememberedusinlondonyourchocolatecoveredeyessickofstaringupattheceilinghowdyouchangeyourmindjustlikethattheonlywaytogetpastthisfeelingistotellmyselfyourenotcomingbackidontwannaloveyouanymoreidontwannaloveyouanymorefromthestartineverthoughtidsaythisbeforebutidontwannaloveyouanymoreyougotthatletterframedisitstilluponthatshelfitstheoneileftonourbedwhenyouwereoutoftownsickofstaringupattheceilinghowdyouchangeyourmindjustlikethattheonlywaytogetpastthisfeelingistotellmyselfyourenotcomingbackidontwannaloveyouanymoreidontwannaloveyouanymorefromthestartineverthoughtidsaythisbeforebutidontwannaloveyouanymoreidontwannaloveyouanymoreidontwannaloveyouanymoreicantforgetthewayitfeltwhenyouwalkedoutthedoorsoidontwannaloveyouanymoresometimesijustwannatalkforaminutebuticantbringmyselftocallbecauseiknowthatyourheartsnotreallyinitandwhateverwehadisgonesometimesijustwannatalkforaminutebuticantbringmyselftocallbecauseiknowthatyourheartsnotreallyinitandwhateverwehadisgoneidontwannaloveyouanymoreidontwannaloveyouanymorefromthestartineverthoughtidsaythisbeforebutidontwannaloveyouanymoreidontwannaloveyouanymoretalkforaminuteidontwannaloveyouanymoreicantforgetthewayitfeltwhenyouwalkedoutthedoorsoidontwannaloveyouanymor,"24,586,082"
60,Thru These Tears,lany,2018,popalternative,thishurtslikehellbutikeeptellingmyselfitsgonnagetbetterbutitstakingforeveritrytogooutbuteverytimeileavethehousesomethingremindsmeofwhatsnowbehindmeeverydayiletgojustalittlebitmoreintheendimgonnabealrightbutitmighttakeahundredsleeplessnightstomakethememoriesofyoudisappearbutrightnowicantseenothingthroughthesetearscontrolmythoughtsconvincingmyselfitsyourlossireallymeanitandimstartingtobelieveitcauseeverydayiletgojustalittlebitmoreintheendimgonnabealrightbutitmighttakeahundredsleeplessnightstomakethememoriesofyoudisappearbutrightnowicantseenothingthroughthesetearsoutofsightbutyourenotoutofmymindsoitmighttakesomebodyelseatnighttomakeitfeellikeyouwereneverherebutrightnowicantseenothingthroughthesetearsyousaiditwasoverbutwhenwegotcloseryoucriedonmyshouldergoodbyeintheendimgonnabealrightbutitmighttakeahundredsleeplessnightstomakethememoriesofyoudisappearbutrightnowicantseenothingthroughthesetearsoutofsightbutyourenotoutofmymindsoitmighttakesomebodyelseatnighttomakeitfeellikeyouwereneverherebutrightnowicantseenothingthroughthesetearsdrivinghomeonanemptyhighwayithoughtaboutyouandihitthebrakeswhatwehadandwhowewerewassoclearbutrightnowicantseenothingthroughthesetear,"21,817,039"
61,Ilysb,lany,2014,popalternative,aintneverfeltthiswaycantgetenoughsostaywithmeitsnotlikewegotbigplansletsdrivearoundtownholdinghandsandyouneedtoknowyouretheonlyonealrightalrightandyouneedtoknowthatyoukeepmeupallnightallnightohmyhearthurtssogoodiloveyoubabesobadsobadohohmyhearthurtssogoodiloveyoubabesobadsobadmadcoolinallmyclothesmadwarmwhenyougetclosetomeslowdancethesesummernightsourdiscoballsmykitchenlightandyouneedtoknowthatnobodycouldtakeyourplaceyourplaceandyouneedtoknowthatimhellaobsessedwithyourfaceyourfaceohmyhearthurtssogoodiloveyoubabesobadsobadohohmyhearthurtssogoodiloveyoubabesobadsobadohohmyhearthurtssogoodiloveyoubabesobadsobadohandyouneedtoknowyouretheonlyonealrightalrightandyouneedtoknowthatyoukeepmeupallnightallnightohmyhearthurtssogoodiloveyoubabesobadsobadohohmyhearthurtssogoodiloveyoubabesobadsobadohsobadohohmyhearthurtohmyhearthurtohmyhearthurtsobadoh,"45,121,913"
62,You!,lany,2015,popalternative,likewaterinthedesertimpossibletofindyoufoundmewheniwasbrokenputmebacktogethergavemelifelikeaflowerintheconcretesobeautifulandrareyougavemehopewheniwasemptywalkedmethroughthefireyouwerethereyourethesuntothemoonyouremyoceanpaintedblueyouimnothingwithoutyouwithoutyouwithoutyoulikeanangelinanightmareyouopenedupmyeyeslookinginallthewrongplacesyouretheoneineededthiswholetimeyourethesuntothemoonyouremyoceanpaintedblueyouimnothingwithoutyouwithoutyouwithoutyouyourethelightinthedarkyourethearrowthroughmyheartyouimnothingwithoutyouohohimnothingwithoutyouohohimnothingwithoutyouohohimnothingwithoutyouyouimnothingwithoutyouimnothingwithoutyouimnothingwithoutyouimnothingwithoutyouyouretheairinmylungsyouretheveinstomybloodyeahyouimnothingwithoutyouyourethesuntothemoonyouremyoceanpaintedblueyouimnothingwithoutyouwithoutyouwithoutyouyourethelightinthedarkyourethearrowthroughmyheartyouimnothingwithoutyouohohimnothingwithoutyouohohimnothingwithoutyouohohimnothingwithouty,"17,028,197"
63,Good Guys,lany,2019,popalternative,iwannacallyouuptellyouhowifeelbutimightscareyouawayifigettoorealsoiwonttextbackforacoupleofhourswhatireallywannadoisbringyouflowersimnotgonnaholdyourhandaskifyouwannadanceicannottakeyouhomeyouknowijustwannagiveyoueverythingshowyouimasoutherngentlemanalliwannadoisletyouinbutgoodguysgoodguysneverwinijustwannabetheoneyoucallanythingyouneedanythingatallalliwannadoisletyouinbutgoodguysgoodguysneverwinwhenyoustayoutlateandidonthearbackialwayswonderwhereyouvebeenbutidontaskyouretheoneiwantidontwannasharebutwhenyoutalkaboutsomeoneelseiactlikeidontcareimnotgonnaholdyourhandaskifyouwannadanceicannottakeyouhomeyouknowijustwannagiveyoueverythingshowyouimasoutherngentlemanalliwannadoisletyouinbutgoodguysgoodguysneverwinijustwannabetheoneyoucallanythingyouneedanythingatallalliwannadoisletyouinbutgoodguysgoodguysneverwinsoimgonnaplayitcooltiliknowyouwantmetoosoimgonnaplayitcooltiliknowyouwantmetoijustwannagiveyoueverythingshowyouimasoutherngentlemanalliwannadoisletyouinbutgoodguysgoodguysneverwinijustwannabetheoneyoucallanythingyouneedanythingatallalliwannadoisletyouinbutgoodguysgoodguysneverwinsoimgonnaplayitcooltiliknowyouwantmetoosoimgonnaplayitcooltiliknowyouwantmetoosoimgonnaplayitcooltiliknowyouwantmetoo,"10,681,138"
