number,song name,artist,year,genre,lyrics,view record
46,sidetoside,arianagrandefeatnickiminaj,2016,poprb,ivebeenhereallnightarianaivebeenherealldaynickiminajandboygotmewalkinsidetosideletthemhoesknowimtalkintoyaseeyoustandingovertherewithyourbodyfeelinglikeiwannarockwithyourbodyandwedontgottathinkboutnothinboutnothinimcominatyacauseiknowyougotabadreputationdoesntmattercauseyougivemetemptationandwedontgottathinkboutnothinboutnothinthesefriendskeeptalkinwaytoomuchsayishouldgiveyouupcanthearthemnocauseiivebeenhereallnightivebeenherealldayandboygotmewalkinsidetosideivebeenhereallnightivebeenherealldayandboygotmewalkinsidetosidesidetosidebeentrynahideitbabywhatsitgonnahurtiftheydontknowmakineverybodythinkthatwesolojustaslongasyouknowyougotmeyougotmeandboyigotyacausetonightimmakingdealswiththedevilandiknowitsgonnagetmeintroublejustaslongasyouknowyougotmethesefriendskeeptalkinwaytoomuchsayishouldgiveyouupcanthearthemnocauseivebeenhereallnightivebeenherealldayandboygotmewalkinsidetosidesidetosideivebeenhereallnightbeenhereallnightbabyivebeenherealldaybeenherealldaybabyandboygotmewalkinsidetosidesidetosidethisthenewstylewiththefreshtypeofflowwristicicleridedickbicyclecometrueyogetyouthistypeofblowifyouwannamenageigotatricycleallthesebitchesflowsismyminimebodysmokingsotheycallmeyoungnickichimneyrappersintheyfeelingscausetheyfeelinmeuhiigivezerofucksandigotzerochillinmekissingmecoppedtheblueboxthatsaytiffanycurrywiththeshotjusttellemtocallmestephaniegunpopandimakemygumpopimthequeenofrapyoungarianarunpopthesefriendskeeptalkinwaytoomuchsayishouldgivehimupcanthearthemnocauseiivebeenhereallnightivebeenherealldayandboygotmewalkinsidetosidesidetosideivebeenhereallnightbeenhereallnightbabyivebeenherealldaybeenherealldaybabyboygotmewalkinsidetosidesidetosidethisthenewstylewiththefreshtypeofflowwristicicleridedickbicyclecometrueyogetyouthistypeofblowifyouwannamenageigotatricycl,"2,169,111,680"
47,7rings,arianagrande,2019,poprb,breakfastattiffanysandbottlesofbubblesgirlswithtattooswholikegettingintroublelashesanddiamondsatmmachinesbuymyselfallofmyfavoritethingsyeahbeenthroughsomebadshitishouldbeasadbitchwhowouldhavethoughtitdturnmetoasavageratherbetiedupwithcallsandnotstringswritemyowncheckslikeiwritewhatisingyeahyeahmywriststopwatchinmyneckisflossymakebigdepositsmyglossispoppinyoulikemyhairgeethanksjustboughtitiseeitilikeitiwantitigotityeahiwantitigotitiwantitigotitiwantitigotitiwantitigotityoulikemyhairgeethanksjustboughtitiseeitilikeitiwantitigotityepwearinaringbutaintgonbenomrsboughtmatchingdiamondsforsixofmybitchesidratherspoilallmyfriendswithmyrichesthinkretailtherapymynewaddictionwhoeversaidmoneycantsolveyourproblemsmustnothavehadenoughmoneytosolveemtheysaywhichoneisaynahiwantallofemhappinessisthesamepriceasredbottomsmysmileisbeaminyeahmyskinisgleaminisgleaminthewayitshineiknowyouveseenityouveseenitiboughtacribjustforjustfortheclosetclosetbothhisandhersiwantitigotityeahiwantitigotitiwantitigotitiwantitigotitiwantitigotitbabyyoulikemyhairgeethanksjustboughtitohyeahiseeitilikeitiwantitigotityepyeahmyreceiptsbelookinlikephonenumbersifitaintmoneythenwrongnumberblackcardismybusinesscardthewayitbesettinthetoneformeidontmeantobragbutibelikeputitinthebagyeahwhenyouseethemrackstheystackeduplikemyassyeahshootgofromthestoretotheboothmakeitallbackinoneloopgimmethelootnevermindigotthejuicenothinbutnetwhenweshootlookatmynecklookatmyjetaintgotenoughmoneytopaymerespectaintnobudgetwhenimonthesetifilikeitthenthatswhatigetyeahiwantitigotitiwantitigotitohyeahyeahiwantitigotitiwantitigotitohyeahyeahyoulikemyhairgeethanksjustboughtitiseeitilikeitiwantitigotitiseeyep,"1,334,107,583"
48,intoyou,arianagrande,2016,poprb,imsointoyouicanbarelybreatheandalliwannadoistofallindeepbutcloseaintcloseenoughtilwecrossthelineheyyeahsonameagametoplayandillrollthediceheyohbabylookwhatyoustartedthetemperaturesrisinginhereisthisgonnahappenbeenwaitingandwaitingforyoutomakeamoveoohoohbeforeimakeamoveoohoohsobabycomelightmeupandmaybeillletyouonitalittlebitdangerousbutbabythatshowiwantitalittlelessconversationandalittlemoretouchmybodycauseimsointoyouintoyouintoyougoteveryonewatchinussobabyletskeepitsecretalittlebitscandalousbutbabydontletthemseeitalittlelessconversationandalittlemoretouchmybodycauseimsointoyouintoyouintoyouoohyeahthiscouldtakesometimeheyimadetoomanymistakesbettergetthisrightrightbabyohbabylookwhatyoustartedthetemperaturesrisinginhereisthisgonnahappenbeenwaitingandwaitingforyoutomakeamoveoohoohbeforeimakeamoveoohoohsobabycomelightmeupandmaybeillletyouonitalittlebitdangerousbutbabythatshowiwantitalittlelessconversationandalittlemoretouchmybodycauseimsointoyouintoyouintoyougoteveryonewatchinussobabyletskeepitsecretalittlebitscandalousbutbabydontletthemseeitalittlelessconversationandalittlemoretouchmybodycauseimsointoyouintoyouintoyoucauseimsointoyoutellmewhatyoucamehereforcauseicanticantwaitnomoreimontheedgewithnocontrolandineedineedyoutoknowyoutoknowohyeahsobabycomelightmeuplightmeupandmaybeillletyouonitalittlebitdangerousdangerousbutbabythatshowiwantithowiwantitalittlelessconversationandalittlemoretouchmybodycauseimsointoyouintoyouintoyougoteveryonewatchinuswatchinussobabyletskeepitsecretalittlebitscandalousscandalousbutbabydontletthemseeitalittlelessconversationandalittlemoretouchmybodycauseimsointoyouintoyouintoyousocomelightmeupsocomelightmeupmybabylittledangerousalittledangerousmybabyalittlelessconversationandalittlemoretouchmybodycauseimsointoyouintoyouintoy,"1,021,752,019"
49,thankunext,arianagrande,2018,poprb,thoughtidendupwithseanbuthewasntamatchwrotesomesongsaboutrickynowilistenandlaughevenalmostgotmarriedandforpeteimsothankfulwishicouldsaythankyoutomalcolmcausehewasanangelonetaughtmeloveonetaughtmepatienceandonetaughtmepainnowimsoamazingsayivelovedandivelostbutthatsnotwhatiseesolookwhatigotlookatwhatyoutaughtmeandforthatisaythankyounextnextthankyounextnextthankyounextimsogratefulformyexthankyounextnextthankyounextnextthankyounextnextimsospendmoretimewithmyfriendsiaintworriedboutnothinplusimetsomeoneelsewerehavinbetterdiscussionsiknowtheysayimoveontoofastbutthisonegonlastcausehernameisariandimsogoodwiththatsogoodwiththatshetaughtmeloveloveshetaughtmepatiencepatienceshehandlespainpainthatamazingyeahshesamazingivelovedandivelostyeahyeahbutthatsnotwhatiseeyeahyeahcauselookwhativefoundyeahyeahaintnoneedforsearchingandforthatisaythankyounextthankyounextthankyounextthankyounextthankyounextthankyouimsogratefulformyexthankyounextthankyounextthankyounextsaidthankyounextthankyounextnextimsogratefulformyexthankyounextthankyounextthankyounextimsoonedayillwalkdowntheaisleholdinghandswithmymamaillbethankingmydadcauseshegrewfromthedramaonlywannadoitoncerealbadgonmakethatlastgodforbidsomethinghappensleastthissongisasmashsongisasmashivegotsomuchlovelovegotsomuchpatiencepatienceivelearnedfromthepainpainiturnedoutamazingturnedoutamazingivelovedandivelostyeahyeahbutthatsnotwhatiseeyeahyeahcauselookwhativefoundyeahyeahaintnoneedforsearchingandforthatillsaythankyounextthankyounextthankyounextthankyounextthankyounextimsogratefulformyexthankyounextthankyounextthankyounextsaidthankyounextthankyounextnextimsogratefulformyexthankyounextthankyounextthankyounextyeahyeethankyounextthankyounextthankyounextyeahye,"784,948,463"
50,dangerouswoman,arianagrande,2016,poprb,ohyeahdontneedpermissionmademydecisiontotestmylimitscauseitsmybusinessgodasmywitnessstartwhatifinisheddontneednoholduptakingcontrolofthiskindofmomentimlockedandloadedcompletelyfocusedmymindisopenallthatyougotskintoskinohmygoddontyoustopboysomethinboutyoumakesmefeellikeadangerouswomansomethinboutsomethinboutsomethinboutyoumakesmewannadothingsthatishouldntsomethinboutsomethinboutsomethinboutnothintoproveandimbulletproofandknowwhatimdoingthewayweremovinlikeintroducingustoanewthingiwannasavorsaveitforlaterthetasteofflavorcauseimatakercauseimagiveritsonlynatureilivefordangerallthatyougotskintoskinohmygoddontyoustopboyohyeahsomethinboutyoumakesmefeellikeadangerouswomansomethinboutsomethinboutsomethinboutyoumakesmewannadothingsthatishouldntsomethinboutsomethinboutsomethinboutyouallgirlswannabelikethatbadgirlsunderneathlikethatyouknowhowimfeelinginsidesomethinboutsomethinboutallgirlswannabelikethatbadgirlsunderneathlikethatyouknowhowimfeelinginsidesomethinboutsomethinboutsomethinboutyoumakesmefeellikeadangerouswomansomethinboutsomethinboutsomethinboutyoumakesmewannadothingsthatishouldntsomethinboutsomethinboutsomethinboutyouallgirlswannabelikethatbadgirlsunderneathlikethatyouknowhowimfeelinginsideyouknowhowimfeelinginsidebabysomethinboutsomethinboutyouallgirlswannabelikethatbadgirlsunderneathlikethatyouknowhowimfeelinginsidesomethinboutsomethinboutsomethinboutsomethinboutsomethinboutyouyeahtheressomethinboutyouboyyeahtheressomethinboutyouboyyeahtheressomethinboutyouboysomethinboutsomethinboutsomethinbouty,"706,462,145"
51,position,arianagrande,2020,poprb,heavensentyoutomeimjusthopinidontrepeathistoryboyimtrynameetyourmamaonasundaythenmakealottaloveonamondayahahneverneednononooneelsebabecauseillbeswitchinthepositionsforyoucookininthekitchenandiminthebedroomimintheolympicswayimjumpinthroughhoopsknowmyloveinfinitenothiniwouldntdothatiwontdoswitchinforyperfectperfectyouretoogoodtobetrueyouretoogoodtobetruebutigettiredofrunninfuckitnowimrunninwithyouwityousaidboyimtrynameetyourmamaonasundaythenmakealottaloveonamondayahahneverneednononooneelsebab_causeillbeswitchinthepositionsforyouforyouahcookininth_kitchenandiminthebedroomimintheolympicswayimjumpinthroughhoopsknowmyloveinfinitenothiniwouldntdothatiwontdoswitchinforyoucookininthekitchenandiminthebedroombedroomimintheolympicswayimjumpinthroughhoopsknowmyloveinfinitenothiniwouldntdothatiwontdoswitchinforyouthissomeshitthatiusuallydontdoyeahbutforyouikindakindawanttocauseyouredownformeandimdowntooandimdowntooyeahimdowntooswitchingthepositionsforyouthissomeshitthatiyeahusuallydontdodontdobutforyouikindakindawanttocauseyouredownformeandimdowntooswitchinthepositionsforyoucookininthekitchenandiminthebedroomimintheolympicswayimjumpinthroughhoopstoyoutoyouknowmyloveinfinitenothiniwouldntdodothatiwontdoswitchinforyoucookininthekitchenandiminthebedroomimintheolympicswayimjumpinthroughhoopsknowmyloveinfinitenothiniwouldntdothatiwontdoswitchinforyouyeahahyeahahahyeah,"541,089,957"
52,godiswoman,arianagrande,2018,poprb,youyouloveithowimoveyouyouloveithowitouchyoumyonewhenallissaidanddoneyoullbelievegodisawomanandiifeelitaftermidnightafeelinthatyoucantfightmyoneitlingerswhenweredoneyoullbelievegodisawomanidontwannawastenotimeyeahyouaintgotaonetrackmindyeahhaveitanywayyoulikeyeahandicantellthatyouknowiknowhowiwantitaintnobodyelsecanrelateboyilikethatyouaintafraidbabylaymedownandletsprayimtellinyouthewayilikeithowiwantitandicanbeallthethingsyoutoldmenottobeyeahwhenyoutrytocomeformeikeeponflourishingyeahandheseetheuniversewhenimthecompanyitsallinmeyouyouloveithowimoveyouyouloveithowitouchyoumyonewhenallissaidanddoneyoullbelievegodisawomanandiifeelitaftermidnightafeelinthatyoucantfightmyoneitlingerswhenweredoneyoullbelievegodisawomanilltellyouallthethingsyoushouldknowsobabytakemyhandsaveyoursoulwecanmakeitlasttakeitslowhmmandicantellthatyouknowiknowhowiwantityeahbutyouredifferentfromtherestandboyifyouconfessyoumightgetblessedseeifyoudeservewhatcomesnextimtellinyouthewayilikeithowiwantitandicanbeallthethingsyoutoldmenottobeyeahwhenyoutrytocomeformeikeeponflourishingyeahandheseetheuniversewhenimthecompanyitsallinmeyouyouloveithowimoveyouyouloveithowitouchyoumyonewhenallissaidanddoneyoullbelievegodisawomanandiifeelitaftermidnightafeelinthatyoucantfightmyoneitlingerswhenweredoneyoullbelievegodisawomanyeahyeahyeahyeahgodisawomanyeahmyoneonewhenallissaidanddoneyoullbelievegodisawomanyoullbelievegodgodisawomanohyeahgodisawomanyeahoneitlingerswhenweredoneyoullbelievegodisawoman,"392,973,256"
53,onelasttime,arianagrande,2015,poprb,iwasaliarigaveintothefireiknowishouldvefoughtitatleastimbeinghonestfeellikeafailurecauseiknowthatifailedyouishouldvedoneyoubettercauseyoudontwantaliarandiknowandiknowandiknowshegivesyoueverythingbutboyicouldntgiveittoyouandiknowandiknowandiknowthatyougoteverythingbutigotnothingherewithoutyousoonelasttimeineedtobetheonewhotakesyouhomeonemoretimeipromiseafterthatillletyougobabyidontcareifyougotherinyourheartallireallycareisyouwakeupinmyarmsonelasttimeineedtobetheonewhotakesyouhomeidontdeserveitiknowidontdeserveitbutstaywithmeaminuteiswearillmakeitworthitcantyouforgivemeatleastjusttemporarilyiknowthatthisismyfaultishouldvebeenmorecarefulandiknowandiknowandiknowshegivesyoueverythingbutboyicouldntgiveittoyouandiknowandiknowandiknowthatyougoteverythingbutigotnothingherewithoutyoubabysoonelasttimeineedtobetheonewhotakesyouhomeonemoretimeipromiseafterthatillletyougobabyidontcareifyougotherinyourheartallireallycareisyouwakeupinmyarmsonelasttimeineedtobetheonewhotakesyouhomeiknowishouldvefoughtitatleastimbeinghonestyeahbutstaywithmeaminuteiswearillmakeitworthitbabecauseidontwannabewithoutyasoonelasttimeineedtobetheonewhotakesyouhomebabeonemoretimeipromiseafterthatillletyougobabyidontcareifyougotherinyourheartbabeallireallycareisyouwakeupinmyarmsonelasttimeineedtobetheonewhotakesyouhomeyeahonelasttimeineedtobetheonewhotakesyouhom,"363,535,925"
54,meanit,lanylauv,2017,popalternative,smalltalknoconversationthatlookmakesmeimpatienticanttellwhatyourethinkingpleasetellmewhatyourethinkinglastnightweweremorethanfinejusttellmeifyouchangedyourmindifyouchangedyourmindcauseimallimallinimcallingnoanswerwouldyoutextmewhenyoufeellikewhenitfeelsrighttoyoubutimallimallinimfallingfasterifyourelookingatmewithaheartofdoubtdontkissmerightnowdonttellmethatyouneedmedontshowupatmyhouseallcaughtupinyourfeelingsdontrunmeroundandrounddontbuildmeupjusttoletmedownjusttoletmedowndowndownheydontmesswithmyheaddonttellmeyourefallingwithyourfeetstillontheledgeimalloutofbreathbabydontrunmeroundandrounddontkissmenodontkissmerightnowonyourlipsjustleaveitifyoudontmeanitohyeahyouknowyouvegotmeinthepalmofyourhandbutilovethosehandsohhyeahbutyouonlyletmeholdyouwhenhecantyeahidontunderstandcauseimallimallinimcallingnoanswerwouldyoutextmewhenyoufeellikewhenitfeelsrighttoyoubutimallimallinimfallingfasterifyourelookingatmewithaheartofdoubtdontkissmerightnowdonttellmethatyouneedmedontshowupatmyhouseallcaughtupinyourfeelingsdontrunmeroundandrounddontbuildmeupjusttoletmedownjusttoletmedowndowndownheydontmesswithmyheaddonttellmeyourefallingwithyourfeetstillontheledgeimalloutofbreathbabydontrunmeroundandrounddontkissmenodontkissmerightnowonyourlipsjustleaveitifyoudontmeanithurryhomeletsneverleavethehousebutyoudontmeanitletsstayinbedwhileallourfriendsgooutbutyoudontmeanitwhyyouletthosewordscomeoutofyourmouthifyoudontmeanityouvebeenstaringatmewithaheartofdoubtdontkissmerightnowdonttellmethatyouneedmedontshowupatmyhouseallcaughtupinyourfeelingsdontrunmeroundandrounddontbuildmeupjusttoletmedownjusttoletmedowndowndownheydontmesswithmyheaddonttellmeyourefallingwithyourfeetstillontheledgeimalloutofbreathbabydontrunmeroundandrounddontkissmenodontkissmerightnowonyourlipsjustleaveitifyoudontmeanit,"86,467,742"
55,superfar,lany,2018,popalternative,upallnightonmymindgotmethinkingwannastaycanyougivemeareasonidontthinksoidontthinksoiminlovewithsomeonebutimnotsureshecanlovesomeonebackthewaytheyloveheridontthinksoidontthinksodontbemeanifyouwannagoyoucanleaveandleavemyheartalonewakinguptonothingwhenyouresuperfarfromhomeandiwatchyoufallasleepatnightandlaythereonmyowngotmebeggingforaffectionallyoudoisrollyoureyesbrokendownivehadenoughifthisisloveidontwantitgiveittimecmonbabeitsbeentenmonthsyoushouldknowdoyouknowknowwhatyouwantidontthinksoidontthinksomakeitworknowithurtsbutillgotheredothesamecanyoushowmethatyoucaregodihopesobutidontthinksodontbemeanifyourehereforgoodimgonnaneedalittlemorefromyouwakinguptonothingwhenyouresuperfarfromhomeandiwatchyoufallasleepatnightandlaythereonmyowngotmebeggingforaffectionallyoudoisrollyoureyesbrokendownivehadenoughifthisisloveidontwantitallmyfriendskeepsayingthatimwaytoogoodtoyoubutmyheartissoinvestedidontwannafacethetruthimnothappyandyouknowitandyoustilldonteventrybrokendownivehadenoughifthisisloveidontwantitwakinguptonothingwhenyouresuperfarfromhomeandiwatchyoufallasleepatnightandlaythereonmyowngotmebeggingforaffectionallyoudoisrollyoureyesbrokendownivehadenoughifthisisloveidontwantitallmyfriendskeepsayingthatimwaytoogoodtoyoubutmyheartissoinvestedidontwannafacethetruthimnothappyandyouknowitandyoustilldonteventrybrokendownivehadenoughifthisisloveidontwantit,"82,600,543"
56,malibunights,lany,2019,popalternative,theresnoreasontheresnorhymeifoundmyselfblindsidedbyafeelingthativeneverknownimdealingwithitonmyownphoneisquietwallsarebareidrinkmyselftosleepwhocaresnooneevenhastoknowimdealingwithitonmyownigotwaytoomuchtimetobethishurtsomebodyhelpitsgettingworsewhatdoyoudowithabrokenheartoncethelightfadeseverythingisdarkwaytoomuchwhiskeyinmybloodifeelmybodygivingupcaniholdonforanothernightwhatdoidowithallthistimeyeahheavythoughtswhenitgetslateputmeinafragilestateiwishiwasntgoinghomedealingwithitonmyownimprayingbutitsnotenoughimdoneidontbelieveinlovelearninghowtoletitgodealingwithitonmyownigotwaytoomuchtimetobethishurtsomebodyhelpitsgettingworsewhatdoyoudowithabrokenheartoncethelightfadeseverythingisdarkwaytoomuchwhiskeyinmybloodifeelmybodygivingupcaniholdonforanothernightwhatdoidowithallthistimeyeahidrivecirclesunderstreetlightsnothingseemstoclearmymindicantforgetgetthisoutmyheadsoidrivechasingmalibunightsnothingseemstohealmymindicantforgetigotwaytoomuchtimetobethishurtsomebodyhelpitsgettingworsewhatdoyoudowithabrokenheartoncethelightfadeseverythingisdarkwaytoomuchwhiskeyinmybloodifeelmybodygivingupcaniholdonforanothernightwhatdoidowithallthistimeyeahidrivecirclesunderstreetlightsnothingseemstoclearmymindicantforgetgetthisoutmyheadsoidrivechasingmalibunightsnothingseemstohealmymindicantforgetgetthisoutmyheadsoidrivechasingmalibunightsheyheynanaohyeah,"78,828,497"
57,thickandthin,lany,2017,popalternative,latenightyoureyesfelltothefloorimtryingtomakesensebutyourelosingyourpatiencehandstalkwontstopwegotowarintheheatofthemomentyouthinkthatwerebrokenicouldseemywholelifewithyoubabynowyougotmethinkingthatimcrazycauseyoureoutthedoorjustonemistakeyousayyourenotinlovenomorebutwasitreallyloveifyoucanleavemeforsomethingsoinnocentisthistheendthoughtyoudbetherethroughthickandthincantsleepcanteatmymindsamesswhatareyouthinkingyouwerehappylastweekendallthegoodtimeshowdyouforgetiwasyourbestfriendyeahrememberwhenyousaidyoucouldseeyourwholelifewithmebabynowyougotmethinkingthatimcrazycauseyoureoutthedoorjustonemistakeyousayyourenotinlovenomorebutwasitreallyloveifyoucanleavemeforsomethingsoinnocentisthistheendthoughtyoudbetherethroughthickandthinthoughtyoudbetherethroughthickandthinthoughtyoudbetherethroughthickandthinthoughtyoudbetherethroughthickandthinsaidyoudbethereformethrougheverythingsaidthatyoudhavemybackwithanythingsaidyoudbethereformethrougheverythingsaidthatyoudhavemybackwithanythingnowyoureoutthedoorjustonemistakeyousayyourenotinlovenomorebutwasitreallyloveifyoucanleavemeforsomethingsoinnocentisthistheendthoughtyoudbetherethroughthickandthinoutthedoorjustonemistakeyousayyourenotinlovenomorebutwasitreallyloveifyoucanleavemeforsomethingsoinnocentisthistheendthoughtyoudbetherethroughthickandthinsaidyoudbethereformethrougheverythingsaidthatyoudhavemybackwithanythingsaidyoudbethereformethrougheverythingsaidthatyoudhavemybackwithanyth,"32,668,917"
58,goodgirls,lany,2018,popalternative,dancingonthelineofadangerousloveyoucouldbreakmeovernightbuttheresnoonelikeusinsatiablyinsaneequallyexchangeddancinginthelightofacanyonsunracingeverywavegoingnorthonthe1thepromiseswemakeistillhaventchangedbabycomebackiknowmywayaroundyourheartdontstartthinkingthingshavekindachangedtheyredifferentfromwhattheyareyouknowbetterthatnothingisbetterthanwhatwebuilttogetherathomeyoucanfindmebackincaliforniaandsleepingwithallthelightsonwontyoucomeandturnthemoutcomeandturnthemoutcomeandturnthemoutcomeandturnthemoutmakingmorethanloveonthewestsideoftownyoucoulddrawalinefromthetoptothegroundimselflessdrunkonyouwhatmorecouldidothrowitallawaycauseyoudowhatyouwantyoutookalittletimeletemtalktoyoutoomuchgoodgirlsdontexistbutiexpectedmorethanthisbabycomebackiknowmywayaroundyourheartdontstartthinkingthingshavekindachangedtheyredifferentfromwhattheyareyouknowbetterthatnothingisbetterthanwhatwebuilttogetherathomeyoucanfindmebackincaliforniaandsleepingwithallthelightsonwontyoucomeandturnthemoutcomeandturnthemoutcomeandturnthemoutcomeandturnthemoutoohoohoohoohoohoohoohoohoohoohoohoohbabycomebackiknowmywayaroundyourheartdontstartthinkingthingshavekindachangedtheyredifferentfromwhattheyareyouknowbetterthatnothingisbetterthanwhatwebuilttogetherathomeyoucanfindmebackincaliforniaandsleepingwithallthelightsonwontyoucomeandturnthemoutoohoohoohcomeandturnthemoutoohoohoohcomeandturnthemoutoohoohoohcomeandturnthemoutoohoohooh,"35,132,192"
59,idontwannaloveyouanymore,lany,2018,popalternative,iusedtolovethesesheetsdarkhairagainstthewhiteimissedwatchingyougetdressedinourhazybedroomlightittookacoupleweekslastnightifinallycriedirememberedusinlondonyourchocolatecoveredeyessickofstaringupattheceilinghowdyouchangeyourmindjustlikethattheonlywaytogetpastthisfeelingistotellmyselfyourenotcomingbackidontwannaloveyouanymoreidontwannaloveyouanymorefromthestartineverthoughtidsaythisbeforebutidontwannaloveyouanymoreyougotthatletterframedisitstilluponthatshelfitstheoneileftonourbedwhenyouwereoutoftownsickofstaringupattheceilinghowdyouchangeyourmindjustlikethattheonlywaytogetpastthisfeelingistotellmyselfyourenotcomingbackidontwannaloveyouanymoreidontwannaloveyouanymorefromthestartineverthoughtidsaythisbeforebutidontwannaloveyouanymoreidontwannaloveyouanymoreidontwannaloveyouanymoreicantforgetthewayitfeltwhenyouwalkedoutthedoorsoidontwannaloveyouanymoresometimesijustwannatalkforaminutebuticantbringmyselftocallbecauseiknowthatyourheartsnotreallyinitandwhateverwehadisgonesometimesijustwannatalkforaminutebuticantbringmyselftocallbecauseiknowthatyourheartsnotreallyinitandwhateverwehadisgoneidontwannaloveyouanymoreidontwannaloveyouanymorefromthestartineverthoughtidsaythisbeforebutidontwannaloveyouanymoreidontwannaloveyouanymoretalkforaminuteidontwannaloveyouanymoreicantforgetthewayitfeltwhenyouwalkedoutthedoorsoidontwannaloveyouanymor,"24,586,082"
60,thruthesetears,lany,2018,popalternative,thishurtslikehellbutikeeptellingmyselfitsgonnagetbetterbutitstakingforeveritrytogooutbuteverytimeileavethehousesomethingremindsmeofwhatsnowbehindmeeverydayiletgojustalittlebitmoreintheendimgonnabealrightbutitmighttakeahundredsleeplessnightstomakethememoriesofyoudisappearbutrightnowicantseenothingthroughthesetearscontrolmythoughtsconvincingmyselfitsyourlossireallymeanitandimstartingtobelieveitcauseeverydayiletgojustalittlebitmoreintheendimgonnabealrightbutitmighttakeahundredsleeplessnightstomakethememoriesofyoudisappearbutrightnowicantseenothingthroughthesetearsoutofsightbutyourenotoutofmymindsoitmighttakesomebodyelseatnighttomakeitfeellikeyouwereneverherebutrightnowicantseenothingthroughthesetearsyousaiditwasoverbutwhenwegotcloseryoucriedonmyshouldergoodbyeintheendimgonnabealrightbutitmighttakeahundredsleeplessnightstomakethememoriesofyoudisappearbutrightnowicantseenothingthroughthesetearsoutofsightbutyourenotoutofmymindsoitmighttakesomebodyelseatnighttomakeitfeellikeyouwereneverherebutrightnowicantseenothingthroughthesetearsdrivinghomeonanemptyhighwayithoughtaboutyouandihitthebrakeswhatwehadandwhowewerewassoclearbutrightnowicantseenothingthroughthesetear,"21,817,039"
61,ilysb,lany,2014,popalternative,aintneverfeltthiswaycantgetenoughsostaywithmeitsnotlikewegotbigplansletsdrivearoundtownholdinghandsandyouneedtoknowyouretheonlyonealrightalrightandyouneedtoknowthatyoukeepmeupallnightallnightohmyhearthurtssogoodiloveyoubabesobadsobadohohmyhearthurtssogoodiloveyoubabesobadsobadmadcoolinallmyclothesmadwarmwhenyougetclosetomeslowdancethesesummernightsourdiscoballsmykitchenlightandyouneedtoknowthatnobodycouldtakeyourplaceyourplaceandyouneedtoknowthatimhellaobsessedwithyourfaceyourfaceohmyhearthurtssogoodiloveyoubabesobadsobadohohmyhearthurtssogoodiloveyoubabesobadsobadohohmyhearthurtssogoodiloveyoubabesobadsobadohandyouneedtoknowyouretheonlyonealrightalrightandyouneedtoknowthatyoukeepmeupallnightallnightohmyhearthurtssogoodiloveyoubabesobadsobadohohmyhearthurtssogoodiloveyoubabesobadsobadohsobadohohmyhearthurtohmyhearthurtohmyhearthurtsobadoh,"45,121,913"
62,you,lany,2015,popalternative,likewaterinthedesertimpossibletofindyoufoundmewheniwasbrokenputmebacktogethergavemelifelikeaflowerintheconcretesobeautifulandrareyougavemehopewheniwasemptywalkedmethroughthefireyouwerethereyourethesuntothemoonyouremyoceanpaintedblueyouimnothingwithoutyouwithoutyouwithoutyoulikeanangelinanightmareyouopenedupmyeyeslookinginallthewrongplacesyouretheoneineededthiswholetimeyourethesuntothemoonyouremyoceanpaintedblueyouimnothingwithoutyouwithoutyouwithoutyouyourethelightinthedarkyourethearrowthroughmyheartyouimnothingwithoutyouohohimnothingwithoutyouohohimnothingwithoutyouohohimnothingwithoutyouyouimnothingwithoutyouimnothingwithoutyouimnothingwithoutyouimnothingwithoutyouyouretheairinmylungsyouretheveinstomybloodyeahyouimnothingwithoutyouyourethesuntothemoonyouremyoceanpaintedblueyouimnothingwithoutyouwithoutyouwithoutyouyourethelightinthedarkyourethearrowthroughmyheartyouimnothingwithoutyouohohimnothingwithoutyouohohimnothingwithoutyouohohimnothingwithouty,"17,028,197"
63,goodguys,lany,2019,popalternative,iwannacallyouuptellyouhowifeelbutimightscareyouawayifigettoorealsoiwonttextbackforacoupleofhourswhatireallywannadoisbringyouflowersimnotgonnaholdyourhandaskifyouwannadanceicannottakeyouhomeyouknowijustwannagiveyoueverythingshowyouimasoutherngentlemanalliwannadoisletyouinbutgoodguysgoodguysneverwinijustwannabetheoneyoucallanythingyouneedanythingatallalliwannadoisletyouinbutgoodguysgoodguysneverwinwhenyoustayoutlateandidonthearbackialwayswonderwhereyouvebeenbutidontaskyouretheoneiwantidontwannasharebutwhenyoutalkaboutsomeoneelseiactlikeidontcareimnotgonnaholdyourhandaskifyouwannadanceicannottakeyouhomeyouknowijustwannagiveyoueverythingshowyouimasoutherngentlemanalliwannadoisletyouinbutgoodguysgoodguysneverwinijustwannabetheoneyoucallanythingyouneedanythingatallalliwannadoisletyouinbutgoodguysgoodguysneverwinsoimgonnaplayitcooltiliknowyouwantmetoosoimgonnaplayitcooltiliknowyouwantmetoijustwannagiveyoueverythingshowyouimasoutherngentlemanalliwannadoisletyouinbutgoodguysgoodguysneverwinijustwannabetheoneyoucallanythingyouneedanythingatallalliwannadoisletyouinbutgoodguysgoodguysneverwinsoimgonnaplayitcooltiliknowyouwantmetoosoimgonnaplayitcooltiliknowyouwantmetoosoimgonnaplayitcooltiliknowyouwantmetoo,"10,681,138"
